word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
namIk	namIk	17.2595025739853	5	4421	1.734368581023065e-5	15.815229947556734	0	35	403	2.9134396355353074	4.779656241194703	4.778982955345823	0.08370052724940831	35	Turkish
libero	libero	17.2595025739853	6	4423	1.734368581023065e-5	15.815229947556734	0	6	39	2.8043478260869565	5.795188642040226	5.794426919032597	-0.058911254841524804	6	Turkish
eSsiz	eSsiz	17.2595025739853	5	4424	1.734368581023065e-5	15.815229947556734	0	19	168	2.882978723404255	4.953648915187377	4.9529511198760385	0.08370052724940831	19	Turkish
uras	uras	17.2595025739853	4	4422	1.734368581023065e-5	15.815229947556734	2	92	804	2.889877641824249	4.1381737358770145	4.136245834875972	0.20346787137709912	94	Turkish
kapla	kapla	17.250564457686	5	4426	1.7334704098262655e-5	15.81597726435194	9	102	596	2.8262711864406778	4.594018902525039	4.588815326102268	0.08403412195015632	111	Turkish
ayin	ayin	17.250564457686	4	4425	1.7334704098262655e-5	15.81597726435194	4	119	976	2.881818181818182	4.030016675931073	4.027027027027027	0.20379152927214678	123	Turkish
keleS	keleS	17.2416263413867	5	4427	1.732572238629466e-5	15.816724968458278	0	43	454	2.9076305220883536	4.711749788672866	4.711086068460347	0.08436788954269824	43	Turkish
kOln	kOln	17.2326882250874	4	4428	1.7316740674326672e-5	15.817473060277417	1	52	677	2.9220246238030096	4.196111111111111	4.194742687893373	0.20443934846176828	53	Turkish
henry	henry	17.2148119924887	5	4429	1.7298777250390584e-5	15.818970408663924	0	6	192	2.9547738693467336	4.8981403212172445	4.897450345119031	0.08537023146550221	6	Turkish
rp	rp	17.2058738761894	2	4430	1.7289795538422593e-5	15.819719666037756	12	212	631	2.7207943925233646	2.7485172004744958	2.7207943925233646	0.3928549391158624	224	Turkish
hile	hile	17.1879976435908	4	4432	1.727183211448661e-5	15.821219349167482	10	135	739	2.8214689265536723	4.138378779447227	4.1318030359126245	0.20606184107022787	145	Turkish
onluk	onluk	17.1879976435908	5	4431	1.727183211448661e-5	15.821219349167482	3	18	186	2.8701923076923075	4.950246652572234	4.947879983096211	0.08637413588608714	21	Turkish
polemik	polemik	17.1701214109921	7	4433	1.7253868690550522e-5	15.822720592841858	1	1	6	2.3333333333333335	6.326384218785026	6.3237732466950485	-0.14026859226884492	2	Turkish
soner	soner	17.1611832946928	5	4434	1.724488697858253e-5	15.823471800898863	3	57	393	2.854625550660793	4.76631430584919	4.76405127482744	0.08737960768345623	60	Turkish
tetikle	tetikle	17.1343689457949	7	4435	1.7217941842678553e-5	15.825727774839228	0	2	28	2.838709677419355	6.149708650829225	6.148330719247143	-0.13874470948871553	2	Turkish
maltepe	maltepe	17.1254308294955	7	4436	1.720896013071046e-5	15.826480550771205	0	2	14	2.7058823529411766	6.15329448677723	6.1519157517365	-0.13836324196162925	2	Turkish
nilUfer	nilUfer	17.1254308294955	7	4437	1.720896013071046e-5	15.826480550771205	0	0	3	2.25	6.439040788883909	6.437598028232131	-0.13836324196162925	0	Turkish
Santaj	Santaj	17.1164927131962	6	4438	1.719997841874247e-5	15.827233719695064	0	8	122	2.9160305343511452	5.462074405153149	5.461356466876971	-0.05315730218887837	8	Turkish
dp	dp	17.1164927131962	2	4439	1.719997841874247e-5	15.827233719695064	23	221	611	2.6845794392523366	2.734375	2.6845794392523366	0.3953477716121907	244	Turkish
kastet	kastet	17.1075545968969	6	4440	1.7190996706774474e-05	15.827987282021356	4	12	187	2.8872549019607843	5.41694068131001	5.413906414300736	-0.052796085573273394	16	Turkish
trajik	trajik	17.0986164805976	6	4441	1.7182014994806482e-5	15.828741238161268	1	5	79	2.883720930232558	5.603602419142782	5.602260778128286	-0.05243468018493124	6	Turkish
nefis	nefis	17.0807402479989	5	4443	1.7164051570870397e-5	15.830250333529928	2	31	326	2.8944444444444444	4.907412626832018	4.905620509930976	0.09040547647039879	33	Turkish
hatice	hatice	17.0807402479989	6	4445	1.7164051570870397e-5	15.830250333529928	0	12	114	2.8818897637795278	5.523333771526226	5.5226077812828605	-0.05171130230008486	12	Turkish
bmw	bmw	17.0807402479989	3	4447	1.7164051570870397e-5	15.830250333529928	1	75	968	2.923444976076555	3.5322175732217573	3.5296822742474916	0.3228961822914864	76	Turkish
tuzla	tuzla	17.0807402479989	5	4446	1.7164051570870397e-5	15.830250333529928	3	35	284	2.863777089783282	4.841437632135307	4.839132272151007	0.09040547647039879	38	Turkish
